datetime	temperature	salinity
2016-06-24T15:50	3.69	34.423
2016-06-24T16:00	4.08	34.477
2016-06-24T16:10	4.04	34.495
2016-06-24T16:20	3.98	34.428000000000004
2016-06-24T16:30	4.12	34.542
2016-06-24T16:40	3.7	34.568000000000005
2016-06-24T16:50	3.37	34.534
2016-06-24T17:00	3.57	34.611
2016-06-24T17:10	4.73	34.608000000000004
2016-06-24T17:20	4.96	34.694
2016-06-24T17:30	4.88	34.684
2016-06-24T17:40	5.04	34.726
2016-06-24T17:50	5.3	34.894
2016-06-24T18:00	5.24	34.83
2016-06-24T18:10	5.46	34.968
2016-06-24T18:20	5.33	34.861999999999995
2016-06-24T18:30	5.28	34.857
2016-06-24T18:40	5.15	34.900999999999996
2016-06-24T18:50	4.88	34.777
2016-06-24T19:00	4.93	34.841
2016-06-24T19:10	5.14	34.842
2016-06-24T19:20	5.35	34.899
2016-06-24T19:30	5.27	34.867
2016-06-24T19:40	5.04	34.842
2016-06-24T19:50	4.89	34.778
2016-06-24T20:00	5.3	34.859
2016-06-24T20:10	6.14	35.069
2016-06-24T20:20	6.19	35.063
2016-06-24T20:30	6.21	35.076
2016-06-24T20:40	6.31	35.085
2016-06-24T20:50	6.33	35.098
2016-06-24T21:00	6.31	35.107
2016-06-24T21:10	6.24	35.101
2016-06-24T21:20	6.02	35.047
2016-06-24T21:30	6.01	35.114000000000004
2016-06-24T21:40	6.04	35.105
2016-06-24T21:50	5.97	35.099000000000004
2016-06-24T22:00	6.14	35.058
2016-06-24T22:10	6.36	35.101
2016-06-24T22:20	6.3	35.107
2016-06-24T22:30	6.08	35.098
2016-06-24T22:40	6.02	35.092
2016-06-24T22:50	6.02	35.103
2016-06-24T23:00	5.95	35.085
2016-06-24T23:10	6.0	35.09
2016-06-24T23:20	5.77	35.125
2016-06-24T23:30	5.42	35.09
2016-06-24T23:40	5.54	35.125
2016-06-24T23:50	5.59	35.13
2016-06-25T00:00	5.65	35.135999999999996
2016-06-25T00:10	5.54	35.137
2016-06-25T00:20	5.27	35.11
2016-06-25T00:30	5.14	35.061
2016-06-25T00:40	5.08	35.032
2016-06-25T00:50	5.36	35.004
2016-06-25T01:00	5.8	35.105
2016-06-25T01:10	6.07	35.063
2016-06-25T01:20	6.2	35.109
2016-06-25T01:30	6.03	35.104
2016-06-25T01:40	6.16	35.083
2016-06-25T01:50	6.02	35.16
2016-06-25T02:00	4.21	34.755
2016-06-25T02:10	4.49	34.86
2016-06-25T02:20	4.19	34.729
2016-06-25T02:30	2.76	34.406
2016-06-25T02:40	1.82	34.049
2016-06-25T02:50	1.9	34.025999999999996
2016-06-25T03:00	2.45	34.146
2016-06-25T03:10	3.5	34.565
2016-06-25T03:20	3.43	34.639
2016-06-25T03:30	3.8	34.69
2016-06-25T03:40	4.87	35.079
2016-06-25T03:50	4.92	35.108000000000004
2016-06-25T04:00	4.93	35.109
2016-06-25T04:10	4.96	35.1
2016-06-25T10:30	4.91	35.118
2016-06-25T15:20	4.71	35.096
2016-06-25T15:40	4.8	35.095
2016-06-25T15:50	4.8	35.095
2016-06-25T16:00	4.83	35.098
2016-06-25T17:30	4.83	35.098
2016-06-25T18:40	4.84	35.099000000000004
2016-06-25T18:50	4.8	35.095
2016-06-25T21:00	4.82	35.097
2016-06-25T21:20	4.83	35.098
2016-06-25T21:30	4.83	35.098
2016-06-25T21:50	4.83	35.098
2016-06-25T22:10	4.81	35.096
2016-06-25T22:20	4.81	35.096
2016-06-25T22:30	4.81	35.107
2016-06-25T22:40	4.82	35.097
2016-06-25T22:50	4.77	35.091
2016-06-25T23:00	4.25	34.914
2016-06-25T23:10	4.06	34.806999999999995
2016-06-25T23:20	3.99	34.786
2016-06-25T23:30	3.85	34.744
2016-06-25T23:40	3.76	34.708
2016-06-25T23:50	3.73	34.68
2016-06-26T00:50	3.72	34.679
2016-06-26T01:00	3.13	34.499
2016-06-26T01:10	2.23	33.946999999999996
2016-06-26T01:20	2.67	33.875
2016-06-26T01:30	2.87	33.811
2016-06-26T01:40	3.83	34.335
2016-06-26T01:50	4.34	34.594
2016-06-26T02:00	4.27	34.609
2016-06-26T02:10	2.56	34.375
2016-06-26T02:20	0.18	33.263000000000005
2016-06-26T02:30	0.27	32.996
2016-06-26T02:40	0.81	33.119
2016-06-26T02:50	1.26	33.293
2016-06-26T03:00	0.48	32.888000000000005
2016-06-26T03:10	0.47	32.938
2016-06-26T03:20	0.48	32.953
2016-06-26T03:30	0.52	33.353
2016-06-26T04:10	0.66	33.683
2016-06-26T08:00	0.68	32.999
2016-06-26T08:10	0.67	32.906
2016-06-26T08:40	0.76	32.953
2016-06-26T09:00	0.95	33.202
2016-06-26T09:10	0.91	33.347
2016-06-26T09:40	0.74	33.155
2016-06-26T10:00	0.56	32.998000000000005
2016-06-26T10:10	0.88	33.444
2016-06-26T10:20	1.28	33.617
2016-06-26T11:00	1.92	34.13
2016-06-26T11:20	0.7	32.978
2016-06-26T11:30	0.63	33.001
2016-06-26T11:40	0.48	32.900999999999996
2016-06-26T11:50	0.46	32.87
2016-06-26T12:00	0.58	33.301
2016-06-26T12:10	0.55	33.321
2016-06-26T12:40	0.46	32.883
2016-06-26T14:20	0.31	33.201
2016-06-26T15:10	-0.05	32.773
2016-06-26T15:30	0.46	32.857
2016-06-26T20:20	0.44	32.814
2016-06-26T20:30	0.52	33.067
2016-06-26T21:40	0.4	33.391999999999996
2016-06-26T21:50	0.37	33.699
2016-06-26T22:00	0.45	33.547
2016-06-26T22:10	0.48	33.044000000000004
2016-06-26T22:20	0.58	33.196999999999996
2016-06-26T22:30	0.69	33.571999999999996
2016-06-26T22:40	0.68	33.57
2016-06-26T22:50	0.45	33.874
2016-06-26T23:00	0.57	33.573
2016-06-26T23:10	0.65	33.148
2016-06-26T23:20	0.61	33.555
2016-06-26T23:30	0.65	33.187
2016-06-26T23:40	0.67	32.945
2016-06-26T23:50	0.69	32.963
2016-06-27T00:00	0.7	32.965
2016-06-27T00:10	0.7	32.965
2016-06-27T00:20	0.71	32.967
2016-06-27T00:30	0.7	32.978
2016-06-27T00:40	0.68	32.973
2016-06-27T00:50	0.67	32.971
2016-06-27T01:00	0.68	32.999
2016-06-27T02:00	0.63	32.961999999999996
2016-06-27T02:10	-0.1	32.801
2016-06-27T02:20	-0.7	32.566
2016-06-27T03:20	-0.91	32.551
2016-06-27T03:40	-0.89	32.448
2016-06-27T04:00	-1.0	32.404
2016-06-27T04:10	-1.05	32.336
2016-06-27T06:50	-0.35	32.791
2016-06-27T08:40	-0.44	32.555
2016-06-27T08:50	-0.5	32.459
2016-06-27T09:00	-0.71	32.698
2016-06-27T09:10	-0.72	32.938
2016-06-27T10:20	-0.81	32.618
2016-06-27T10:30	-0.33	32.53
2016-06-27T10:40	-0.42	32.48
2016-06-27T10:50	0.08	32.542
2016-06-27T11:00	0.76	32.992
2016-06-27T11:10	0.65	32.941
2016-06-27T11:20	0.65	32.967
2016-06-27T11:30	0.9	32.985
2016-06-27T11:40	1.07	33.111999999999995
2016-06-27T11:50	0.67	32.971
2016-06-27T12:00	0.41	32.859
2016-06-27T12:10	0.12	33.065
2016-06-27T12:20	0.16	33.14
2016-06-27T12:30	0.7	33.406
2016-06-27T12:40	2.59	34.022
2016-06-27T12:50	4.07	34.393
2016-06-27T13:00	2.79	34.165
2016-06-27T13:10	2.13	34.042
2016-06-27T13:20	2.04	34.025999999999996
2016-06-27T13:30	2.1	34.036
2016-06-27T13:40	2.07	34.031
2016-06-27T13:50	4.76	34.763000000000005
2016-06-27T14:00	4.99	35.034
2016-06-27T14:20	4.79	35.023
2016-06-27T14:30	5.07	35.031
2016-06-27T14:50	4.96	35.054
2016-06-27T15:00	4.65	34.949
2016-06-27T15:20	4.72	35.016
2016-06-27T16:40	3.86	34.698
2016-06-27T17:10	3.04	34.303000000000004
2016-06-27T17:50	4.56	34.81
2016-06-27T18:00	5.03	34.922
2016-06-27T19:00	4.95	34.855
2016-06-27T23:20	5.43	34.977
2016-06-28T00:50	4.74	34.936
2016-06-28T01:00	2.84	34.014
2016-06-28T01:10	2.55	34.001999999999995
2016-06-28T01:20	2.14	34.031
2016-06-28T01:30	3.96	34.175
2016-06-28T01:40	1.71	34.08
2016-06-28T01:50	0.29	33.118
2016-06-28T02:00	0.07	32.829
2016-06-28T02:10	-0.43	32.798
2016-06-28T02:20	-0.17	32.69
2016-06-28T02:30	0.05	32.811
2016-06-28T02:40	0.15	32.849000000000004
2016-06-28T02:50	0.36	32.768
2016-06-28T03:00	-0.22	32.665
2016-06-28T03:10	-0.63	32.827
2016-06-28T03:20	-0.35	32.525
2016-06-28T03:30	-0.32	32.293
2016-06-28T03:40	-0.37	32.306
2016-06-28T07:00	0.41	33.028
2016-06-28T07:10	-0.04	32.683
2016-06-28T07:30	-0.34	32.408
2016-06-28T07:50	-0.15	32.55
2016-06-28T08:00	-0.09	32.578
2016-06-28T08:10	-0.13	32.580999999999996
2016-06-28T08:20	-0.25	32.405
2016-06-28T08:30	0.3	32.937
2016-06-28T08:40	-0.12	32.544000000000004
2016-06-28T08:50	-0.53	32.21
2016-06-28T10:50	-0.8	32.135
2016-06-28T11:00	-0.51	32.349000000000004
2016-06-28T11:10	-0.08	32.647
2016-06-28T11:20	0.65	33.395
2016-06-28T14:10	0.07	32.75
2016-06-28T14:40	0.18	32.843
2016-06-28T14:50	0.22	32.8
2016-06-28T15:10	0.15	32.757
2016-06-28T15:30	-0.08	32.541
2016-06-28T15:40	-0.16	32.561
2016-06-28T15:50	-0.24	32.46
2016-06-28T16:00	-0.22	32.479
2016-06-28T16:30	-0.13	32.529
2016-06-28T16:40	-0.35	32.445
2016-06-28T16:50	-0.27	32.453
2016-06-28T17:00	0.24	32.844
2016-06-28T17:40	0.45	33.051
2016-06-28T17:50	0.36	33.004
2016-06-28T18:20	0.47	33.107
2016-06-28T18:30	0.62	33.205999999999996
2016-06-28T18:40	0.42	33.044000000000004
2016-06-28T18:50	0.51	33.13
2016-06-28T19:00	0.32	33.007
2016-06-28T19:10	-0.34	32.408
2016-06-28T19:20	-0.25	32.564
2016-06-28T19:30	-0.34	32.434
2016-06-28T19:40	0.72	33.358000000000004
2016-06-28T20:50	-0.18	32.622
2016-06-28T21:00	0.35	33.093
2016-06-28T21:20	-0.16	32.586999999999996
2016-06-28T21:30	0.28	32.945
2016-06-28T21:40	-0.01	32.783
2016-06-28T21:50	0.07	32.79
2016-06-28T22:00	0.45	33.259
2016-06-28T22:30	0.09	32.834
2016-06-28T22:50	-0.51	32.215
2016-06-28T23:00	-0.32	32.36
2016-06-28T23:10	0.24	33.001999999999995
2016-06-28T23:20	0.5	33.375
2016-06-28T23:30	-0.07	32.689
2016-06-29T00:30	-0.07	32.782
2016-06-29T00:50	-0.09	32.79
2016-06-29T01:00	-0.19	32.685
2016-06-29T01:40	-0.37	32.413000000000004
2016-06-29T04:20	-0.43	32.397
2016-06-29T04:30	-0.48	32.397
2016-06-29T04:40	0.07	33.04
2016-06-29T05:10	-0.03	32.884
2016-06-29T05:30	-0.07	32.914
2016-06-29T05:40	0.29	33.223
2016-06-29T05:50	0.39	33.207
2016-06-29T06:10	-0.16	32.626999999999995
2016-06-29T06:20	0.43	33.19
2016-06-29T06:30	0.02	32.949
2016-06-29T06:40	0.18	32.961
2016-06-29T06:50	-0.06	32.876999999999995
2016-06-29T07:00	-0.06	32.771
2016-06-29T07:10	-0.04	32.749
2016-06-29T07:20	-0.07	32.702
2016-06-29T07:30	0.21	33.073
2016-06-29T07:40	0.29	33.236
2016-06-29T07:50	-0.07	32.795
2016-06-29T08:00	0.08	32.898
2016-06-29T08:10	0.22	33.023
2016-06-29T08:20	0.47	33.355
2016-06-29T08:30	-0.11	32.864000000000004
2016-06-29T08:40	-0.63	32.317
2016-06-29T08:50	-0.64	32.314
2016-06-29T09:00	0.15	33.138000000000005
2016-06-29T12:10	-0.24	32.766
2016-06-29T15:30	-0.37	32.4
2016-06-29T15:40	-0.28	32.503
2016-06-29T15:50	-0.23	32.569
2016-06-29T16:00	-0.36	32.709
2016-06-29T16:10	-0.27	32.705
2016-06-29T16:20	-0.13	32.793
2016-06-29T16:30	-0.24	32.779
2016-06-29T16:40	0.0	32.72
2016-06-29T16:50	0.23	32.763000000000005
2016-06-29T17:00	0.36	32.755
2016-06-29T17:10	0.22	32.826
2016-06-29T17:20	0.34	32.881
2016-06-29T17:30	0.56	32.881
2016-06-29T17:40	1.08	33.076
2016-06-29T17:50	1.4	33.525999999999996
2016-06-29T18:00	1.16	33.503
2016-06-29T18:10	1.45	33.446999999999996
2016-06-29T18:20	1.14	33.332
2016-06-29T18:30	1.07	33.189
2016-06-29T18:40	1.32	33.281
2016-06-29T18:50	1.65	33.424
2016-06-29T19:00	1.75	33.444
2016-06-29T19:10	1.95	33.496
2016-06-29T19:20	1.64	33.435
2016-06-29T19:30	1.31	33.419000000000004
2016-06-29T19:40	0.65	33.226
2016-06-29T19:50	0.63	33.092
2016-06-29T20:00	0.77	33.135999999999996
2016-06-29T20:10	0.98	33.298
2016-06-29T20:20	1.03	33.373000000000005
2016-06-29T20:30	1.25	33.547
2016-06-29T20:40	0.58	33.562
2016-06-29T20:50	-0.54	33.279
2016-06-29T21:00	-0.33	33.183
2016-06-29T21:10	-0.09	33.174
2016-06-29T21:20	0.01	33.145
2016-06-29T21:30	0.24	33.133
2016-06-29T21:40	0.21	33.139
2016-06-29T21:50	-0.35	33.191
2016-06-29T22:00	-0.63	33.163000000000004
2016-06-29T22:10	-0.75	33.147
2016-06-29T22:20	-0.51	33.059
2016-06-29T22:30	-0.74	33.041
2016-06-29T22:40	-0.77	33.155
2016-06-29T22:50	-1.0	33.150999999999996
2016-06-29T23:00	-0.61	32.98
2016-06-29T23:10	-0.34	32.82
2016-06-29T23:20	-0.29	32.753
2016-06-29T23:30	-0.18	32.701
2016-06-30T00:40	-0.2	32.802
2016-06-30T01:50	-0.18	32.768
2016-06-30T03:30	-0.38	33.157
2016-06-30T04:40	-0.21	32.707
2016-06-30T04:50	-0.47	33.176
2016-06-30T05:30	-0.55	33.425
2016-06-30T05:50	-0.38	32.997
2016-06-30T06:00	-0.64	33.295
2016-06-30T06:30	-0.46	33.111
2016-06-30T06:40	-0.22	32.744
2016-06-30T06:50	-0.36	32.975
2016-06-30T07:00	-0.4	33.086
2016-06-30T07:10	-0.24	32.686
2016-06-30T07:20	-0.6	33.359
2016-06-30T07:30	-0.34	32.94
2016-06-30T07:50	-0.5	33.181999999999995
2016-06-30T08:00	-0.26	32.801
2016-06-30T08:10	-0.28	32.782
2016-06-30T08:30	-0.37	32.96
2016-06-30T08:40	-0.36	32.935
2016-06-30T08:50	-0.4	33.111999999999995
2016-06-30T09:00	-0.37	33.04
2016-06-30T09:10	-0.41	33.083
2016-06-30T09:40	-0.33	33.036
2016-06-30T10:00	-0.33	32.983000000000004
2016-06-30T10:10	-0.27	32.705
2016-06-30T10:40	-0.26	32.84
2016-06-30T10:50	-0.18	32.675
2016-06-30T11:00	-0.21	32.667
2016-06-30T11:40	-0.37	33.04
2016-06-30T12:10	-0.39	33.102
2016-06-30T12:40	-0.11	32.679
2016-06-30T12:50	-0.44	32.661
2016-06-30T13:00	-0.48	32.584
2016-06-30T13:10	-0.38	33.010999999999996
2016-06-30T14:10	-0.34	32.674
2016-06-30T14:30	-0.49	32.622
2016-06-30T15:20	-0.49	32.542
2016-06-30T15:30	-0.21	32.972
2016-06-30T16:20	-0.23	33.074
2016-06-30T17:40	-0.35	33.045
2016-06-30T23:50	-0.19	32.672
2016-07-01T00:00	-0.47	32.64
2016-07-01T00:10	-0.66	32.617
2016-07-01T00:20	-0.67	32.548
2016-07-01T00:30	-0.58	32.424
2016-07-01T00:40	-0.51	32.443000000000005
2016-07-01T01:00	-0.42	32.36
2016-07-01T01:40	-0.54	33.266
2016-07-01T02:10	-0.46	32.523
2016-07-01T02:20	-0.43	32.597
2016-07-01T02:30	-0.43	32.597
2016-07-01T02:50	-0.45	32.579
2016-07-01T03:10	-0.36	32.589
2016-07-01T03:20	-0.53	32.424
2016-07-01T03:30	-0.41	32.402
2016-07-01T03:40	-0.5	32.391999999999996
2016-07-01T03:50	-0.54	32.421
2016-07-01T04:00	-0.57	32.453
2016-07-01T04:30	-0.73	32.841
2016-07-01T06:10	-0.59	32.515
2016-07-01T06:20	-0.57	32.4
2016-07-01T06:30	-0.61	32.389
2016-07-01T06:40	-0.69	32.327
2016-07-01T06:50	-0.83	32.532
2016-07-01T07:00	-0.68	32.666
2016-07-01T07:10	-0.66	32.591
2016-07-01T07:20	-0.66	32.617
2016-07-01T07:30	-0.74	32.637
2016-07-01T07:40	-0.67	32.763000000000005
2016-07-01T07:50	-0.82	32.885999999999996
2016-07-01T09:20	-0.85	32.864000000000004
2016-07-01T09:30	-0.78	32.72
2016-07-01T09:40	-0.59	32.635999999999996
2016-07-01T09:50	-0.53	32.598
2016-07-01T10:00	-0.8	32.769
2016-07-01T10:10	-0.87	32.67
2016-07-01T10:20	-0.71	32.455999999999996
2016-07-01T10:30	-0.64	32.354
2016-07-01T10:40	-0.75	32.431999999999995
2016-07-01T10:50	-1.37	32.861999999999995
2016-07-01T11:00	-1.28	32.777
2016-07-01T11:10	-1.12	32.696999999999996
2016-07-01T11:20	-0.91	32.537
2016-07-01T11:30	-1.16	32.618
2016-07-01T11:40	-1.09	32.624
2016-07-01T11:50	-0.98	32.884
2016-07-01T17:10	-1.0	32.621
2016-07-01T17:20	-0.88	32.599000000000004
2016-07-01T17:30	-0.87	32.643
2016-07-01T17:40	-0.69	32.488
2016-07-01T17:50	-0.6	32.285
2016-07-01T18:00	-0.7	32.431999999999995
2016-07-01T18:10	-0.75	32.418
